pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,rsi_divergence,volume_used,exit_date,exit_price,outcome,bars_held,asset_class
EURUSD,LONG,2021-12-30,1.1360150575637817,1.1226603763457017,1.1493697387818618,106,True,False,2022-01-27,1.1226603763457017,LOSS,20.0,forex
EURUSD,SHORT,2022-07-06,1.0257673263549805,1.0505529141437575,1.0009817385662034,240,False,False,2022-07-12,1.0009817385662034,WIN,4.0,forex
EURUSD,LONG,2022-08-11,1.0300782918930054,1.0064580550856217,1.053698528700389,266,False,False,2022-08-19,1.0064580550856217,LOSS,6.0,forex
EURUSD,SHORT,2022-08-22,1.0035223960876465,1.0269126546481346,0.9801321375271583,273,False,False,2022-09-23,0.9801321375271583,WIN,24.0,forex
EURUSD,LONG,2023-01-10,1.073318362236023,1.0516642458155867,1.0949724786564592,374,False,False,2023-02-02,1.0949724786564592,WIN,17.0,forex
EURUSD,SHORT,2023-02-13,1.0677714347839355,1.0872619693927954,1.0482809001750757,398,False,False,2023-03-23,1.0872619693927954,LOSS,28.0,forex
EURUSD,SHORT,2023-05-12,1.0912145376205444,1.1089659620679981,1.0734631131730907,462,True,False,2023-05-25,1.0734631131730907,WIN,9.0,forex
EURUSD,LONG,2023-06-15,1.084304690361023,1.0680259598465573,1.1005834208754885,486,False,False,2023-06-22,1.1005834208754885,WIN,5.0,forex
EURUSD,LONG,2023-07-13,1.1144545078277588,1.0969435167024615,1.131965498953056,506,False,False,2023-07-28,1.0969435167024615,LOSS,11.0,forex
EURUSD,SHORT,2023-08-23,1.0846692323684692,1.0998629765668895,1.069475488170049,535,False,False,2023-09-07,1.069475488170049,WIN,11.0,forex
EURUSD,LONG,2023-10-24,1.0669853687286377,1.051494205162562,1.0824765322947134,579,False,False,2023-11-14,1.0824765322947134,WIN,15.0,forex
EURUSD,SHORT,2024-01-17,1.087878942489624,1.1028042622678471,1.072953622711401,640,False,False,2024-02-05,1.072953622711401,WIN,13.0,forex
EURUSD,SHORT,2024-02-14,1.0708931684494019,1.084899246090601,1.0568870908082026,660,False,False,2024-02-22,1.084899246090601,LOSS,6.0,forex
EURUSD,LONG,2024-03-07,1.089953899383545,1.0779967823643704,1.1019110164027195,676,False,False,2024-03-28,1.0779967823643704,LOSS,15.0,forex
EURUSD,SHORT,2024-06-12,1.0740330219268799,1.0877988996596357,1.060267144194124,745,False,False,2024-07-11,1.0877988996596357,LOSS,21.0,forex
EURUSD,LONG,2024-08-06,1.0950982570648193,1.0811866504313195,1.1090098636983192,784,True,False,2024-08-20,1.1090098636983192,WIN,10.0,forex
EURUSD,LONG,2024-09-25,1.1191190481185913,1.105192451040567,1.1330456451966155,820,False,False,2024-10-02,1.105192451040567,LOSS,5.0,forex
EURUSD,SHORT,2024-12-19,1.0350252389907837,1.0516483721791732,1.0184021058023942,881,False,False,2025-01-13,1.0184021058023942,WIN,16.0,forex
EURUSD,LONG,2025-04-04,1.1043744087219238,1.082124185422388,1.1266246320214597,956,False,False,2025-04-11,1.1266246320214597,WIN,5.0,forex
EURUSD,SHORT,2025-05-13,1.1095577478408813,1.1330292794507293,1.0860862162310334,981,False,False,2025-05-21,1.1330292794507293,LOSS,6.0,forex
EURUSD,SHORT,2025-07-31,1.1429355144500732,1.1636807614220153,1.1221902674781312,1038,False,False,2025-08-06,1.1636807614220153,LOSS,4.0,forex
EURUSD,LONG,2025-09-09,1.1769136190414429,1.1598266783759263,1.1940005597069594,1066,False,False,2025-10-09,1.1598266783759263,LOSS,22.0,forex
EURUSD,SHORT,2025-10-10,1.156644344329834,1.1731196355811986,1.1401690530784694,1089,False,False,2025-12-11,1.1731196355811986,LOSS,44.0,forex
EURUSD,SHORT,2026-01-12,1.1623716354370117,1.1735242834249504,1.151218987449073,1153,True,False,2026-01-20,1.1735242834249504,LOSS,6.0,forex
EURUSD,SHORT,2026-03-03,1.1697274446487427,1.186229708790741,1.1532251805067444,1189,False,False,2026-03-09,1.1532251805067444,WIN,4.0,forex
EURUSD,SHORT,2026-05-18,1.161440134048462,1.1756190271470592,1.1472612409498646,1243,False,False,2026-06-18,1.1472612409498646,WIN,23.0,forex
EURUSD,SHORT,2026-07-28,1.1369450092315674,1.1477026897395892,1.1261873287235455,1294,False,False,2026-07-30,1.1477026897395892,LOSS,2.0,forex
EURUSD,LONG,2026-07-31,1.1523525714874268,1.1403764876175044,1.164328655357349,1297,True,False,,,OPEN,,forex
GBPUSD,LONG,2021-12-27,1.3404303789138794,1.3214149069692787,1.3594458508584801,103,True,False,2022-01-10,1.3594458508584801,WIN,10.0,forex
GBPUSD,SHORT,2022-02-25,1.337327480316162,1.3581971693826285,1.3164577912496958,147,False,False,2022-03-07,1.3164577912496958,WIN,6.0,forex
GBPUSD,SHORT,2022-04-25,1.2830876111984253,1.3057834118804683,1.2603918105163823,188,False,False,2022-04-27,1.2603918105163823,WIN,2.0,forex
GBPUSD,SHORT,2022-08-19,1.193274736404419,1.221686352372287,1.164863120436551,272,False,False,2022-08-30,1.164863120436551,WIN,7.0,forex
GBPUSD,LONG,2023-01-18,1.228471040725708,1.1987695229017539,1.2581725585496621,380,False,False,2023-02-07,1.1987695229017539,LOSS,14.0,forex
GBPUSD,SHORT,2023-03-08,1.1827740669250488,1.2106108567357907,1.154937277114307,415,False,False,2023-03-10,1.2106108567357907,LOSS,2.0,forex
GBPUSD,LONG,2023-03-21,1.2276264429092407,1.1988328261482473,1.2564200596702342,424,False,False,2023-04-28,1.2564200596702342,WIN,28.0,forex
GBPUSD,LONG,2023-05-01,1.2557607889175415,1.2349980826598252,1.2765234951752578,453,False,False,2023-05-25,1.2349980826598252,LOSS,18.0,forex
GBPUSD,LONG,2023-06-09,1.2559500932693481,1.2350849685888958,1.2768152179498005,482,False,False,2023-06-16,1.2768152179498005,WIN,5.0,forex
GBPUSD,LONG,2023-07-12,1.2934770584106445,1.2725250095682714,1.3144291072530176,505,False,False,2023-08-02,1.2725250095682714,LOSS,15.0,forex
GBPUSD,SHORT,2023-08-25,1.2592872381210327,1.2803598661492177,1.2382146100928477,537,False,False,2023-09-18,1.2382146100928477,WIN,16.0,forex
GBPUSD,LONG,2023-11-06,1.237378716468811,1.2156775610979016,1.2590798718397205,588,True,False,2023-11-24,1.2590798718397205,WIN,14.0,forex
GBPUSD,SHORT,2024-02-05,1.2621959447860718,1.281861917750977,1.2425299718211666,653,False,False,2024-03-08,1.281861917750977,LOSS,24.0,forex
GBPUSD,SHORT,2024-06-21,1.2660471200942993,1.2812170455784857,1.250877194610113,752,False,False,2024-07-05,1.2812170455784857,LOSS,10.0,forex
GBPUSD,LONG,2024-07-08,1.2806508541107178,1.2655583413505325,1.295743366870903,763,False,False,2024-07-12,1.295743366870903,WIN,4.0,forex
GBPUSD,LONG,2024-09-20,1.328179955482483,1.3089331235484971,1.3474267874164687,817,False,False,2024-10-04,1.3089331235484971,LOSS,10.0,forex
GBPUSD,SHORT,2024-11-07,1.2883278131484985,1.3087850908851568,1.2678705354118402,851,False,False,2024-11-14,1.2678705354118402,WIN,5.0,forex
GBPUSD,LONG,2025-04-03,1.3046314716339111,1.284853168772716,1.3244097744951062,955,False,False,2025-04-07,1.284853168772716,LOSS,2.0,forex
GBPUSD,LONG,2025-05-26,1.3535828590393066,1.3303620171195163,1.376803700959097,990,False,False,2025-07-01,1.376803700959097,WIN,26.0,forex
GBPUSD,LONG,2025-09-16,1.3602666854858398,1.3414515663454025,1.3790818046262772,1071,False,False,2025-09-25,1.3414515663454025,LOSS,7.0,forex
GBPUSD,LONG,2025-11-28,1.3241175413131714,1.306889509765728,1.3413455728606147,1124,False,False,2025-12-11,1.3413455728606147,WIN,9.0,forex
GBPUSD,LONG,2026-01-26,1.3662508726119995,1.3473299408025428,1.3851718044214563,1163,False,False,2026-02-19,1.3473299408025428,LOSS,18.0,forex
GBPUSD,SHORT,2026-03-30,1.3238370418548584,1.3470730898450203,1.3006009938646965,1208,False,False,2026-04-08,1.3470730898450203,LOSS,7.0,forex
GBPUSD,SHORT,2026-05-18,1.330849051475525,1.3514708909937252,1.3102272119573246,1243,True,False,2026-07-16,1.3514708909937252,LOSS,43.0,forex
USDJPY,LONG,2022-03-11,116.17900085449219,114.6772460759207,117.68075563306367,157,False,False,2022-03-14,117.68075563306367,WIN,1.0,forex
USDJPY,LONG,2022-07-12,137.38800048828125,134.47214954141634,140.30385143514616,244,False,False,2022-07-28,134.47214954141634,LOSS,12.0,forex
USDJPY,SHORT,2022-07-29,134.39700317382812,137.57177440549157,131.22223194216468,257,False,False,2022-08-02,131.22223194216468,WIN,2.0,forex
USDJPY,LONG,2022-10-10,145.48199462890625,142.6065885370543,148.3574007207582,308,False,False,2022-10-14,148.3574007207582,WIN,4.0,forex
USDJPY,SHORT,2023-03-16,132.9290008544922,136.74049315401862,129.11750855496575,421,True,False,2023-05-01,136.74049315401862,LOSS,32.0,forex
USDJPY,LONG,2023-05-02,137.52099609375,134.33735530349654,140.70463688400346,454,False,False,2023-05-04,134.33735530349654,LOSS,2.0,forex
USDJPY,LONG,2023-05-18,137.61399841308594,134.47341133236068,140.7545854938112,466,False,False,2023-05-29,140.7545854938112,WIN,7.0,forex
USDJPY,LONG,2023-06-19,141.86700439453125,139.18470101260894,144.54930777645356,488,False,False,2023-06-28,144.54930777645356,WIN,7.0,forex
USDJPY,LONG,2023-09-06,147.4709930419922,144.8141166524202,150.12786943156416,545,False,False,2023-10-03,150.12786943156416,WIN,19.0,forex
USDJPY,LONG,2023-11-01,151.29400634765625,149.31532828326993,153.27268441204257,585,False,False,2023-11-03,149.31532828326993,LOSS,2.0,forex
USDJPY,LONG,2023-11-10,151.3489990234375,149.32404846553385,153.37394958134115,592,False,False,2023-11-17,149.32404846553385,LOSS,5.0,forex
