pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,rsi_divergence,volume_used,exit_date,exit_price,outcome,bars_held,asset_class
AUDCAD=X,LONG,2024-06-13,0.9142100214958191,0.9030874834758238,0.9364550975358097,744,False,False,2024-07-25,0.9030874834758238,LOSS,30.0,forex
AUDCAD=X,SHORT,2024-12-11,0.9032999873161316,0.9181679487861585,0.8735640643760778,873,False,False,2025-04-04,0.8735640643760778,WIN,81.0,forex
AUDCHF=X,SHORT,2022-08-18,0.6589000225067139,0.6738159102714705,0.6290682469772007,269,False,False,2022-08-30,0.6738159102714705,LOSS,8.0,forex
AUDCHF=X,SHORT,2022-12-16,0.6220719814300537,0.6378815789009903,0.5904527864881806,355,False,False,2023-01-04,0.6378815789009903,LOSS,13.0,forex
AUDCHF=X,LONG,2025-08-11,0.5262600183486938,0.5175363254081758,0.5437074042297299,1043,False,False,2025-08-20,0.5175363254081758,LOSS,7.0,forex
AUDCHF=X,SHORT,2025-10-15,0.5203070044517517,0.5302776916965785,0.5003656299620982,1090,False,False,2025-12-04,0.5302776916965785,LOSS,36.0,forex
AUDCHF=X,LONG,2026-02-03,0.5417600274085999,0.5294526728275851,0.5663747365706293,1167,False,False,2026-04-28,0.5663747365706293,WIN,60.0,forex
AUDJPY=X,LONG,2023-08-30,94.54399871826172,92.73505003435433,98.1618960860765,538,False,False,2023-11-15,98.1618960860765,WIN,55.0,forex
AUDNZD=X,LONG,2022-01-20,1.0642199516296387,1.053415413647357,1.085829027594202,119,False,False,2022-03-29,1.085829027594202,WIN,48.0,forex
AUDNZD=X,SHORT,2023-04-06,1.0628600120544434,1.0802380331266532,1.0281039699100236,434,False,False,2023-04-13,1.0802380331266532,LOSS,5.0,forex
AUDNZD=X,LONG,2023-09-15,1.089359998703003,1.074822816606174,1.1184343628966609,550,False,False,2023-09-26,1.074822816606174,LOSS,7.0,forex
AUDNZD=X,SHORT,2024-01-10,1.0713599920272827,1.0846804106298666,1.0447191548221149,633,False,False,2024-03-21,1.0846804106298666,LOSS,51.0,forex
AUDNZD=X,LONG,2024-04-25,1.0944980382919312,1.0852305063585073,1.113033102158779,709,False,False,2024-05-23,1.0852305063585073,LOSS,20.0,forex
AUDNZD=X,SHORT,2025-01-30,1.1013489961624146,1.1102330172856363,1.083580953915971,908,False,False,2025-02-06,1.1102330172856363,LOSS,5.0,forex
AUDNZD=X,LONG,2025-07-07,1.0826599597930908,1.0739205728427068,1.1001387336938588,1018,False,False,2025-08-20,1.1001387336938588,WIN,32.0,forex
AUDUSD=X,LONG,2025-01-23,0.6275002360343933,0.6142451721509768,0.6540103638012262,903,True,False,2025-02-03,0.6142451721509768,LOSS,7.0,forex
AUDUSD=X,LONG,2025-07-01,0.6578081846237183,0.6456435930119366,0.6821373678472815,1014,False,False,2025-07-17,0.6456435930119366,LOSS,12.0,forex
CADCHF=X,SHORT,2022-02-21,0.721780002117157,0.7319174964541877,0.7015050134430956,141,False,False,2022-03-11,0.7319174964541877,LOSS,14.0,forex
CADCHF=X,LONG,2022-04-15,0.7475500106811523,0.734864479758544,0.7729210725263691,180,False,False,2022-05-13,0.7729210725263691,WIN,20.0,forex
CADCHF=X,SHORT,2023-07-07,0.6697999835014343,0.6803915556401926,0.6486168392239178,500,True,False,2023-07-17,0.6486168392239178,WIN,6.0,forex
CADCHF=X,LONG,2023-09-11,0.65447998046875,0.6458088869743737,0.6718221674575027,546,True,False,2023-09-21,0.6718221674575027,WIN,8.0,forex
CADCHF=X,SHORT,2023-12-28,0.6379500031471252,0.6490915776839157,0.6156668540735444,624,False,False,2024-02-08,0.6490915776839157,LOSS,30.0,forex
CADCHF=X,SHORT,2025-06-24,0.5917800068855286,0.6020669683162496,0.5712060840240865,1009,False,False,2025-09-17,0.5712060840240865,WIN,61.0,forex
CADCHF=X,SHORT,2026-01-13,0.5745499730110168,0.5822200905622977,0.5592097379084551,1152,False,False,,,OPEN,,forex
CADJPY=X,LONG,2023-09-07,108.28900146484375,106.48951778407788,111.8879688263755,544,False,False,2023-12-07,106.48951778407788,LOSS,65.0,forex
CADJPY=X,LONG,2024-04-19,112.26000213623047,110.73813063169425,115.30374514530291,705,False,False,2024-04-29,115.30374514530291,WIN,6.0,forex
CHFJPY=X,LONG,2022-03-01,125.40799713134766,123.86948798000371,128.48501543403555,147,False,False,2022-03-22,128.48501543403555,WIN,15.0,forex
CHFJPY=X,SHORT,2022-11-29,146.1201629638672,149.29164401069056,139.77720087022044,342,False,False,2023-01-03,139.77720087022044,WIN,25.0,forex
EURAUD=X,SHORT,2022-12-01,1.5329300165176392,1.5647273245866677,1.469335400379582,344,False,False,2022-12-06,1.5647273245866677,LOSS,3.0,forex
EURAUD=X,LONG,2024-02-29,1.6687500476837158,1.647694093610969,1.7108619558292095,669,False,False,2024-03-07,1.647694093610969,LOSS,5.0,forex
EURAUD=X,LONG,2025-01-30,1.670639991760254,1.648818963436925,1.7142820484069117,908,False,False,2025-02-07,1.648818963436925,LOSS,6.0,forex
EURCAD=X,SHORT,2023-09-06,1.4625999927520752,1.4812301661270144,1.4253396460021968,543,False,False,2023-09-26,1.4253396460021968,WIN,14.0,forex
EURCAD=X,LONG,2024-01-16,1.4704400300979614,1.453648889930862,1.5040223104321604,637,False,False,2024-01-29,1.453648889930862,LOSS,9.0,forex
EURCAD=X,SHORT,2024-03-29,1.4606499671936035,1.4730606535589275,1.4358285944629556,690,False,False,2024-04-05,1.4730606535589275,LOSS,5.0,forex
EURCAD=X,LONG,2025-06-12,1.572540044784546,1.5503709297620756,1.6168782748294865,1001,False,False,2025-08-15,1.6168782748294865,WIN,46.0,forex
EURCAD=X,SHORT,2026-03-02,1.6071799993515015,1.6200965095974669,1.5813469788595707,1186,False,False,2026-03-06,1.5813469788595707,WIN,4.0,forex
EURCHF=X,LONG,2022-12-26,0.9909999966621399,0.9787213053523338,1.015557379281752,361,False,False,2023-03-13,0.9787213053523338,LOSS,55.0,forex
EURCHF=X,SHORT,2023-07-12,0.967769980430603,0.9774526120627067,0.9484047171663956,503,False,False,2023-10-13,0.9484047171663956,WIN,67.0,forex
EURCHF=X,SHORT,2023-12-29,0.933459997177124,0.9529590303585399,0.8944619308142923,625,False,False,2024-01-01,0.9529590303585399,LOSS,1.0,forex
EURCHF=X,LONG,2025-06-11,0.9400799870491028,0.9305015080774389,0.9592369449924305,1000,False,False,2025-07-10,0.9305015080774389,LOSS,21.0,forex
EURCHF=X,SHORT,2025-10-07,0.930840015411377,0.936677664177848,0.9191647178784348,1084,False,False,2025-11-14,0.9191647178784348,WIN,28.0,forex
EURGBP=X,LONG,2025-01-09,0.8344799876213074,0.8212015164741275,0.861036929915667,893,False,False,2025-04-09,0.861036929915667,WIN,64.0,forex
EURJPY=X,SHORT,2023-10-04,156.16000366210938,158.48420107378334,151.51160883876145,563,False,False,2023-10-12,158.48420107378334,LOSS,6.0,forex
EURNZD=X,LONG,2024-01-16,1.7680000066757202,1.7413747681808285,1.8212504836655037,637,True,False,2024-06-14,1.7413747681808285,LOSS,108.0,forex
EURNZD=X,LONG,2024-12-09,1.8094700574874878,1.7827671855297278,1.8628758014030078,871,False,False,2024-12-25,1.8628758014030078,WIN,12.0,forex
EURNZD=X,LONG,2025-01-31,1.8445500135421753,1.8224198674966698,1.8888103056331862,909,False,False,2025-02-10,1.8224198674966698,LOSS,6.0,forex
EURSEK=X,LONG,2022-06-14,10.61443042755127,10.430863610947913,10.981564060757982,222,False,False,2022-07-20,10.430863610947913,LOSS,26.0,forex
EURSEK=X,LONG,2022-12-19,11.015899658203125,10.649312669874249,11.749073634860878,356,False,False,2023-06-20,11.749073634860878,WIN,131.0,forex
EURSEK=X,SHORT,2023-09-26,11.717630386352539,11.933151914213699,11.28658733063022,557,False,False,2023-11-29,11.28658733063022,WIN,46.0,forex
EURSEK=X,LONG,2024-10-17,11.4068603515625,11.244407381362812,11.731766291961875,834,False,False,2024-11-06,11.244407381362812,LOSS,14.0,forex
EURSEK=X,SHORT,2025-02-05,11.385089874267578,11.511319264841047,11.13263109312064,912,False,False,2025-02-21,11.13263109312064,WIN,12.0,forex
EURSEK=X,LONG,2025-06-04,10.94202995300293,10.776128043982903,11.273833771042984,995,False,False,2025-07-07,11.273833771042984,WIN,23.0,forex
EURSEK=X,SHORT,2025-08-25,11.131059646606445,11.236798016024137,10.919582907771062,1053,False,False,2025-09-10,10.919582907771062,WIN,12.0,forex
EURSEK=X,LONG,2026-07-24,11.09924030303955,10.98643116517114,11.324858578776372,1290,False,False,2026-07-30,10.98643116517114,LOSS,4.0,forex
EURSEK=X,SHORT,2026-07-31,10.990269660949707,11.115814843115006,10.73917929661911,1295,False,False,,,OPEN,,forex
EURUSD=X,LONG,2021-12-30,1.1360150575637817,1.1226601778405727,1.1627248170101998,104,True,False,2022-01-27,1.1226601778405727,LOSS,20.0,forex
GBPAUD=X,SHORT,2022-07-18,1.7447999715805054,1.7759167950850114,1.6825663245714932,246,False,False,2022-09-23,1.6825663245714932,WIN,49.0,forex
GBPAUD=X,SHORT,2022-09-26,1.652959942817688,1.695747264656105,1.5673852991408541,296,False,False,2022-09-29,1.695747264656105,LOSS,3.0,forex
GBPAUD=X,LONG,2023-02-22,1.7645100355148315,1.73002967482454,1.8334707568954145,403,False,False,2023-03-21,1.8334707568954145,WIN,19.0,forex
GBPAUD=X,SHORT,2023-12-14,1.8936599493026733,1.9248311019289726,1.831317644050075,614,False,False,2024-01-17,1.9248311019289726,LOSS,24.0,forex
GBPCAD=X,LONG,2023-08-18,1.7267199754714966,1.6842658318549921,1.8116282627045055,530,False,False,2023-09-14,1.6842658318549921,LOSS,19.0,forex
GBPCAD=X,LONG,2026-01-06,1.8638399839401245,1.8418323540052624,1.9078552438098488,1147,False,False,2026-02-19,1.8418323540052624,LOSS,32.0,forex
GBPCHF=X,SHORT,2022-02-24,1.2426400184631348,1.2605430462669176,1.206833962855569,144,False,False,2022-05-24,1.206833962855569,WIN,63.0,forex
GBPCHF=X,SHORT,2022-08-09,1.1536600589752197,1.1738806153828014,1.1132189461600563,262,False,False,2022-09-09,1.1132189461600563,WIN,23.0,forex
GBPCHF=X,LONG,2023-08-21,1.1241300106048584,1.1108001363870823,1.1507897590404106,531,True,False,2023-08-28,1.1108001363870823,LOSS,5.0,forex
GBPCHF=X,SHORT,2023-09-21,1.1086699962615967,1.1208373079394922,1.0843353729058056,554,False,False,2023-09-28,1.1208373079394922,LOSS,5.0,forex
GBPCHF=X,SHORT,2023-10-13,1.1058900356292725,1.1184731590272532,1.080723788833311,570,False,False,2023-10-20,1.080723788833311,WIN,5.0,forex
GBPCHF=X,SHORT,2024-11-01,1.1136800050735474,1.1317698764439246,1.077500262332793,845,False,False,2024-11-07,1.1317698764439246,LOSS,4.0,forex
GBPCHF=X,SHORT,2025-04-04,1.1245100498199463,1.1442755025339972,1.0849791443918444,954,False,False,2025-04-09,1.0849791443918444,WIN,3.0,forex
GBPCHF=X,SHORT,2025-10-15,1.0676100254058838,1.0783282219632446,1.0461736322911621,1090,False,False,2025-11-12,1.0461736322911621,WIN,20.0,forex
GBPJPY=X,LONG,2022-09-07,164.77699279785156,161.15552538167907,172.01992763019655,283,False,False,2022-09-22,161.15552538167907,LOSS,11.0,forex
GBPJPY=X,SHORT,2025-08-04,195.79600524902344,199.07635393847139,189.23530787012754,1038,False,False,2025-08-12,199.07635393847139,LOSS,6.0,forex
GBPJPY=X,LONG,2025-09-08,200.1540069580078,197.7493618579812,204.96329715806104,1063,False,False,2025-10-02,197.7493618579812,LOSS,18.0,forex
GBPNZD=X,SHORT,2022-07-15,1.931149959564209,1.963169039525118,1.867111799642391,245,True,False,2022-09-26,1.867111799642391,WIN,51.0,forex
GBPNZD=X,SHORT,2022-12-01,1.9122300148010254,1.9526806392464795,1.8313287659101172,344,False,False,2023-02-27,1.9526806392464795,LOSS,62.0,forex
GBPNZD=X,LONG,2024-12-05,2.1673998832702637,2.138700574753324,2.224798500304143,869,False,False,2024-12-19,2.224798500304143,WIN,10.0,forex
GBPUSD=X,SHORT,2024-02-05,1.2621959447860718,1.281861917750977,1.2228639988562615,651,False,False,2024-03-08,1.281861917750977,LOSS,24.0,forex
HKDJPY=X,SHORT,2026-05-01,20.042499542236328,20.418226665464765,19.291045295779455,1230,False,False,2026-06-04,20.418226665464765,LOSS,24.0,forex
NZDCAD=X,SHORT,2023-09-15,0.797789990901947,0.8098376812244672,0.7736946102569067,550,False,False,2023-09-29,0.8098376812244672,LOSS,10.0,forex
NZDCAD=X,SHORT,2024-01-17,0.8282949924468994,0.8420256079971461,0.800833761346406,638,False,False,2024-06-03,0.8420256079971461,LOSS,98.0,forex
NZDCAD=X,SHORT,2024-11-13,0.8258699774742126,0.8386181559488112,0.8003736205250156,853,False,False,2024-12-25,0.8003736205250156,WIN,30.0,forex
NZDCAD=X,LONG,2025-01-23,0.815060019493103,0.8025335064408329,0.8401130455976433,903,True,False,2025-04-04,0.8025335064408329,LOSS,51.0,forex
NZDCAD=X,LONG,2025-06-03,0.829010009765625,0.813832925380829,0.8593641785352171,994,False,False,2025-06-23,0.813832925380829,LOSS,14.0,forex
NZDCHF=X,SHORT,2022-01-19,0.6208699941635132,0.6301077575738917,0.6023944673427561,118,False,False,2022-03-07,0.6301077575738917,LOSS,33.0,forex
NZDCHF=X,SHORT,2022-08-03,0.5961800217628479,0.6081250755692021,0.5722899141501394,258,False,False,2022-08-12,0.6081250755692021,LOSS,7.0,forex
NZDCHF=X,LONG,2022-08-15,0.6072700023651123,0.5945848215844342,0.6326403639264686,266,False,False,2022-08-19,0.5945848215844342,LOSS,4.0,forex
NZDCHF=X,SHORT,2022-08-22,0.5920299887657166,0.6053908222256499,0.5653083218458499,271,False,False,2022-09-22,0.5653083218458499,WIN,23.0,forex
NZDCHF=X,SHORT,2023-12-29,0.5341899991035461,0.5461767936100299,0.5102164100905786,625,False,False,2024-02-23,0.5461767936100299,LOSS,40.0,forex
NZDCHF=X,LONG,2025-02-12,0.5165299773216248,0.5088185368384164,0.5319528582880415,917,False,False,2025-02-26,0.5088185368384164,LOSS,10.0,forex
NZDCHF=X,LONG,2026-01-16,0.46132999658584595,0.45334872937603005,0.47729253100547775,1155,False,False,2026-03-02,0.45334872937603005,LOSS,31.0,forex
NZDCHF=X,SHORT,2026-04-02,0.45590001344680786,0.4639062820230756,0.4398874762942724,1209,False,False,2026-04-27,0.4639062820230756,LOSS,17.0,forex
NZDJPY=X,LONG,2022-04-20,87.24299621582031,85.09361714416089,91.54175435913916,183,False,False,2022-04-22,85.09361714416089,LOSS,2.0,forex
NZDJPY=X,LONG,2022-09-06,85.72000122070312,83.93097811632032,89.29804742946874,282,False,False,2022-09-22,83.93097811632032,LOSS,12.0,forex
NZDJPY=X,LONG,2023-09-14,87.21800231933594,85.74857871476793,90.15684952847195,549,False,False,2023-09-29,90.15684952847195,WIN,11.0,forex
NZDJPY=X,LONG,2024-02-09,91.14800262451172,89.6625487834521,94.11891030663097,655,False,False,2024-04-29,94.11891030663097,WIN,56.0,forex
NZDJPY=X,SHORT,2024-11-22,90.31400299072266,92.43549587262974,86.07101722690848,860,False,False,2025-02-03,86.07101722690848,WIN,50.0,forex
NZDJPY=X,LONG,2025-07-11,88.36100006103516,86.87279542145133,91.33740934020281,1022,False,False,2025-08-04,86.87279542145133,LOSS,16.0,forex
PLNJPY=X,LONG,2025-09-05,40.665000915527344,40.078851264395354,41.837300217791324,1062,False,False,2025-10-08,41.837300217791324,WIN,23.0,forex
SGDJPY=X,SHORT,2022-12-21,97.59100341796875,100.89900814270587,90.97499396849452,358,False,False,2023-02-21,100.89900814270587,LOSS,44.0,forex
SGDJPY=X,LONG,2023-09-25,108.66500091552734,107.30545663729752,111.38408947198698,556,False,False,2023-10-03,107.30545663729752,LOSS,6.0,forex
SGDJPY=X,LONG,2023-10-27,109.85199737548828,108.49366032465953,112.56867147714578,580,False,False,2023-12-07,108.49366032465953,LOSS,29.0,forex
SGDJPY=X,LONG,2025-09-08,115.37999725341797,114.11013472562784,117.91972230899822,1063,False,False,2025-10-01,114.11013472562784,LOSS,17.0,forex
SGDJPY=X,LONG,2025-12-22,121.94000244140625,120.16836372312929,125.48327987796017,1138,False,False,2026-06-30,125.48327987796017,WIN,134.0,forex
TRYJPY=X,SHORT,2022-10-05,7.677999973297119,7.8763629963296005,7.2812739272321565,303,False,False,2022-10-12,7.8763629963296005,LOSS,5.0,forex
TRYJPY=X,LONG,2022-10-13,7.894999980926514,7.706168821853396,8.27266229907275,309,False,False,2022-11-10,7.706168821853396,LOSS,20.0,forex
TRYJPY=X,LONG,2023-05-01,7.007999897003174,6.809068272392584,7.405863146224354,451,False,False,2023-05-12,6.809068272392584,LOSS,9.0,forex
TRYJPY=X,SHORT,2023-05-31,6.764999866485596,7.179964586881151,5.9350704256944855,473,False,False,2023-06-09,5.9350704256944855,WIN,7.0,forex
TRYJPY=X,SHORT,2023-10-04,5.413000106811523,5.58089996867193,5.077200383090711,563,False,False,2023-11-29,5.077200383090711,WIN,40.0,forex
TRYJPY=X,SHORT,2024-03-01,4.793000221252441,4.916779436042673,4.545441791671978,670,False,False,2024-03-13,4.545441791671978,WIN,8.0,forex
TRYJPY=X,LONG,2024-04-29,4.855999946594238,4.700095853227897,5.16780813332692,711,False,False,2024-05-03,4.700095853227897,LOSS,4.0,forex
TRYJPY=X,SHORT,2025-01-17,4.368000030517578,4.466951213393145,4.170097664766445,899,False,False,2025-02-19,4.170097664766445,WIN,23.0,forex
TRYJPY=X,SHORT,2026-06-12,3.457828998565674,3.491294391942981,3.3908982118110593,1260,False,False,2026-07-30,3.3908982118110593,WIN,34.0,forex
TRYJPY=X,SHORT,2026-07-31,3.362942934036255,3.423606758949772,3.241615284209221,1295,False,False,,,OPEN,,forex
USDCAD=X,LONG,2022-02-25,1.2809499502182007,1.264282019494619,1.3142858116653642,145,False,False,2022-03-03,1.264282019494619,LOSS,4.0,forex
USDCAD=X,LONG,2025-01-20,1.4474300146102905,1.4283180780822706,1.4856538876663303,900,False,False,2025-02-05,1.4283180780822706,LOSS,12.0,forex
USDCHF=X,SHORT,2025-04-04,0.8592100143432617,0.8772564340766287,0.8231171748765278,954,False,False,2025-04-11,0.8231171748765278,WIN,5.0,forex
USDHUF=X,SHORT,2022-01-05,321.3900146484375,328.30133924927617,307.56736544676016,108,False,False,2022-02-04,307.56736544676016,WIN,22.0,forex
USDHUF=X,SHORT,2022-12-14,386.0400085449219,403.7657563544948,350.58851292577606,353,False,False,2023-03-01,350.58851292577606,WIN,55.0,forex
