pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,entry_type,mbl_position_ok,price_above_ema200,golden_cross_state,exit_date,exit_price,outcome,bars_held,asset_class
AUDCAD=X,SHORT,2022-08-03,0.8879799842834473,0.9052027379595879,0.8535344769311659,251,shark_fin,False,True,True,2022-08-10,0.9052027379595879,LOSS,5.0,forex
AUDCAD=X,SHORT,2022-08-17,0.9016180038452148,0.9191839457621448,0.8664861200113549,261,cross,False,True,True,2022-10-10,0.8664861200113549,WIN,38.0,forex
AUDCAD=X,LONG,2022-10-13,0.8671600222587585,0.8502658902989694,0.9009482861783369,302,shark_fin,False,False,False,2022-11-15,0.9009482861783369,WIN,23.0,forex
AUDCAD=X,SHORT,2022-11-18,0.8910800218582153,0.9107064326824323,0.8518272002097813,328,shark_fin,False,True,True,2022-11-29,0.9107064326824323,LOSS,7.0,forex
AUDCAD=X,SHORT,2022-12-06,0.9110450148582458,0.930264794162463,0.8726054562498116,340,cross,False,False,True,2022-12-13,0.930264794162463,LOSS,5.0,forex
AUDCAD=X,SHORT,2022-12-16,0.9158329963684082,0.9370125962385106,0.8734737966282033,348,cross,False,False,False,2023-01-16,0.9370125962385106,LOSS,21.0,forex
AUDCAD=X,SHORT,2023-01-20,0.9301999807357788,0.9475129883572546,0.8955739654928272,373,cross,False,False,False,2023-01-25,0.9475129883572546,LOSS,3.0,forex
AUDCAD=X,SHORT,2023-01-30,0.9455000162124634,0.9629658505807963,0.9105683474757975,379,cross,False,False,False,2023-02-27,0.9105683474757975,WIN,20.0,forex
AUDCAD=X,LONG,2023-03-06,0.9186800122261047,0.9024273462887591,0.951185344100796,404,cross,False,True,True,2023-04-03,0.9024273462887591,LOSS,20.0,forex
AUDCAD=X,LONG,2023-04-04,0.9116650223731995,0.8954462350927204,0.9441025969341577,425,shark_fin,False,True,True,2023-04-12,0.8954462350927204,LOSS,6.0,forex
AUDCAD=X,LONG,2023-04-13,0.8999459743499756,0.8838612915145163,0.9321153400208941,432,cross,False,False,True,2023-05-31,0.8838612915145163,LOSS,34.0,forex
AUDCAD=X,LONG,2023-06-02,0.8843200206756592,0.8706146291425686,0.9117308037418403,468,shark_fin,False,False,False,2023-08-14,0.8706146291425686,LOSS,51.0,forex
AUDCAD=X,SHORT,2023-09-06,0.8694599866867065,0.8839490208302856,0.8404819183995484,536,cross,False,True,True,2023-11-01,0.8839490208302856,LOSS,40.0,forex
AUDCAD=X,SHORT,2023-11-03,0.8835499882698059,0.899176821425526,0.8522963219583657,578,shark_fin,False,True,True,2023-11-20,0.899176821425526,LOSS,11.0,forex
AUDCAD=X,SHORT,2023-11-23,0.8953999876976013,0.9105296555532325,0.8651406519863389,592,cross,False,False,True,2024-05-16,0.9105296555532325,LOSS,125.0,forex
AUDCAD=X,SHORT,2024-05-21,0.9088900089263916,0.9199770628870536,0.8867159010050676,720,cross,False,False,False,2024-07-08,0.9199770628870536,LOSS,34.0,forex
AUDCAD=X,SHORT,2024-07-09,0.918969988822937,0.9292348047764633,0.8984403569158845,755,shark_fin,False,False,False,2024-07-31,0.8984403569158845,WIN,16.0,forex
AUDCAD=X,LONG,2024-08-09,0.9053850173950195,0.891967391254705,0.9322202696756485,778,cross,False,True,True,2024-09-27,0.9322202696756485,WIN,35.0,forex
AUDCAD=X,LONG,2024-10-11,0.9264209866523743,0.9119007496290522,0.9554614606990184,823,cross,False,True,True,2024-10-29,0.9119007496290522,LOSS,12.0,forex
AUDCAD=X,LONG,2024-11-01,0.9163519740104675,0.9034593111039442,0.9421372998235142,838,cross,False,True,True,2024-12-04,0.9034593111039442,LOSS,23.0,forex
AUDCAD=X,LONG,2024-12-10,0.9123799800872803,0.89849879184653,0.9401423565687808,865,cross,False,True,True,2024-12-19,0.89849879184653,LOSS,7.0,forex
AUDCAD=X,LONG,2024-12-20,0.8974599838256836,0.884199115812436,0.9239817198521787,873,shark_fin,False,False,True,2025-04-04,0.884199115812436,LOSS,74.0,forex
AUDCAD=X,LONG,2025-04-10,0.8648759722709656,0.8410912515713109,0.9124454136702749,951,shark_fin,False,False,False,2025-09-09,0.9124454136702749,WIN,106.0,forex
AUDCAD=X,SHORT,2025-09-15,0.9200599789619446,0.9314626614159843,0.8972546140538651,1061,shark_fin,False,False,False,2026-01-07,0.9314626614159843,LOSS,80.0,forex
AUDCAD=X,SHORT,2026-01-09,0.928538978099823,0.9393679118630663,0.9068811105733363,1143,shark_fin,False,False,False,2026-01-22,0.9393679118630663,LOSS,9.0,forex
AUDCAD=X,SHORT,2026-01-27,0.9480869770050049,0.9595094870208589,0.9252419569732968,1155,shark_fin,False,False,False,2026-02-03,0.9595094870208589,LOSS,5.0,forex
AUDCAD=X,SHORT,2026-02-13,0.9639999866485596,0.980380720027733,0.9312385198902127,1168,cross,False,False,False,2026-04-14,0.980380720027733,LOSS,42.0,forex
AUDCAD=X,LONG,2026-04-28,0.9793400168418884,0.9667576674879839,1.0045047155496976,1220,cross,True,True,True,,,OPEN,,forex
AUDCHF=X,SHORT,2022-06-10,0.6958799958229065,0.7128037569323168,0.6620324736040859,213,shark_fin,False,False,False,2022-06-23,0.6620324736040859,WIN,9.0,forex
AUDCHF=X,LONG,2022-06-24,0.663100004196167,0.6425668750065757,0.7041662625753495,223,shark_fin,False,False,True,2022-09-15,0.6425668750065757,LOSS,59.0,forex
AUDCHF=X,LONG,2022-09-19,0.647616982460022,0.6331053107820891,0.6766403258158877,284,shark_fin,False,False,False,2022-09-28,0.6331053107820891,LOSS,7.0,forex
AUDCHF=X,LONG,2022-10-04,0.6453449726104736,0.6277166791424519,0.6806015595465171,295,cross,False,False,False,2022-10-10,0.6277166791424519,LOSS,4.0,forex
AUDCHF=X,LONG,2022-10-14,0.6306399703025818,0.6132932802599079,0.6653333503879295,303,cross,False,False,False,2023-03-10,0.6132932802599079,LOSS,105.0,forex
AUDCHF=X,LONG,2023-03-15,0.6117330193519592,0.5977964235795298,0.6396062108968181,411,shark_fin,False,False,False,2023-04-21,0.5977964235795298,LOSS,27.0,forex
AUDCHF=X,LONG,2023-04-28,0.5927109718322754,0.5798033112918017,0.6185262929132227,443,cross,False,False,False,2023-07-19,0.5798033112918017,LOSS,58.0,forex
AUDCHF=X,SHORT,2023-07-24,0.5820000171661377,0.5942464594424766,0.55750713261346,504,cross,True,True,True,2024-04-04,0.5942464594424766,LOSS,183.0,forex
AUDCHF=X,SHORT,2024-04-11,0.5940899848937988,0.604403699755375,0.5734625551706465,692,cross,False,False,True,2024-05-16,0.604403699755375,LOSS,25.0,forex
AUDCHF=X,LONG,2024-06-11,0.5918999910354614,0.5825484627940352,0.610603047518314,735,shark_fin,False,True,True,2024-07-25,0.5825484627940352,LOSS,32.0,forex
AUDCHF=X,LONG,2024-07-29,0.5794360041618347,0.5679325537695264,0.6024429049464513,769,shark_fin,False,False,True,2024-08-02,0.5679325537695264,LOSS,4.0,forex
AUDCHF=X,LONG,2024-08-08,0.5598030090332031,0.5416502141063162,0.596108598886977,777,cross,False,False,False,2025-04-04,0.5416502141063162,LOSS,170.0,forex
AUDCHF=X,LONG,2025-04-08,0.5155500173568726,0.49557155280425835,0.555506946462101,949,shark_fin,False,False,False,2026-03-11,0.555506946462101,WIN,237.0,forex
AUDCHF=X,LONG,2026-03-20,0.5585730075836182,0.546636552622897,0.5824459175050605,1193,cross,True,True,True,2026-03-27,0.546636552622897,LOSS,5.0,forex
AUDCHF=X,LONG,2026-03-31,0.5475640296936035,0.5367017013667569,0.5692886863472968,1200,shark_fin,False,True,True,2026-07-21,0.5692886863472968,WIN,80.0,forex
AUDCHF=X,SHORT,2026-07-23,0.5690299868583679,0.5761331679472276,0.5548236246806486,1282,shark_fin,False,False,False,2026-08-17,0.5761331679472276,LOSS,17.0,forex
AUDJPY=X,SHORT,2022-06-10,95.37999725341797,98.51291103018445,89.114169699885,213,shark_fin,False,False,False,2022-12-20,89.114169699885,WIN,137.0,forex
AUDJPY=X,LONG,2022-12-22,88.83999633789062,85.90543639851268,94.70911621664652,352,shark_fin,False,False,True,2023-06-13,94.70911621664652,WIN,123.0,forex
AUDJPY=X,SHORT,2023-06-21,95.94400024414062,98.50151839702896,90.82896393836396,481,shark_fin,False,False,False,2023-11-15,98.50151839702896,LOSS,105.0,forex
AUDJPY=X,SHORT,2023-11-17,97.49199676513672,99.51960804862739,93.43677419815538,588,shark_fin,False,False,False,2024-03-21,99.51960804862739,LOSS,89.0,forex
AUDJPY=X,SHORT,2024-03-25,98.58000183105469,100.23173252033548,95.2765404524931,679,cross,False,False,False,2024-04-04,100.23173252033548,LOSS,8.0,forex
AUDJPY=X,SHORT,2024-04-11,99.52899932861328,101.3167957320575,95.95340652172484,692,cross,False,False,False,2024-04-25,101.3167957320575,LOSS,10.0,forex
AUDJPY=X,SHORT,2024-04-30,102.55000305175781,104.9333879355839,97.78323328410565,705,shark_fin,False,False,False,2024-06-18,104.9333879355839,LOSS,35.0,forex
AUDJPY=X,SHORT,2024-07-05,108.50800323486328,110.13351525532607,105.2569791939377,753,shark_fin,False,False,False,2024-07-17,105.2569791939377,WIN,8.0,forex
AUDJPY=X,LONG,2024-07-19,105.37100219726562,103.3163307368326,109.48034511813168,763,shark_fin,False,True,True,2024-07-23,103.3163307368326,LOSS,2.0,forex
AUDJPY=X,LONG,2024-07-29,101.00900268554688,98.23506477559907,106.55687850544248,769,shark_fin,False,True,True,2024-07-31,98.23506477559907,LOSS,2.0,forex
AUDJPY=X,LONG,2024-08-08,95.20099639892578,90.93861188466525,103.72576542744685,777,cross,False,False,True,2024-12-25,90.93861188466525,LOSS,99.0,forex
AUDJPY=X,LONG,2025-01-06,97.94599914550781,95.12833410950834,103.58132921750675,883,cross,True,False,False,2025-02-03,95.12833410950834,LOSS,20.0,forex
AUDJPY=X,LONG,2025-02-04,96.53800201416016,94.17606114773753,101.26188374700541,904,shark_fin,False,False,False,2025-02-25,94.17606114773753,LOSS,15.0,forex
AUDJPY=X,LONG,2025-03-03,93.77999877929688,91.64152092321156,98.05695449146751,923,shark_fin,False,False,False,2025-04-04,91.64152092321156,LOSS,24.0,forex
AUDJPY=X,LONG,2025-04-08,88.62899780273438,84.8524882641259,96.18201687995133,949,shark_fin,False,False,False,2025-07-09,96.18201687995133,WIN,64.0,forex
AUDJPY=X,SHORT,2025-07-10,95.49299621582031,97.26336685718977,91.9522549330814,1014,shark_fin,False,False,True,2025-07-15,97.26336685718977,LOSS,3.0,forex
AUDJPY=X,SHORT,2025-07-17,96.54399871826172,98.37372789350358,92.88454036777799,1019,shark_fin,False,False,True,2025-09-12,98.37372789350358,LOSS,41.0,forex
AUDJPY=X,SHORT,2025-09-17,97.93399810791016,99.30557459611582,95.19084513149883,1063,shark_fin,False,False,False,2025-10-06,99.30557459611582,LOSS,13.0,forex
AUDJPY=X,SHORT,2025-10-13,98.80599975585938,100.73950744771602,94.93898437214608,1081,cross,False,False,False,2025-10-30,100.73950744771602,LOSS,13.0,forex
AUDJPY=X,LONG,2025-11-11,100.69999694824219,98.45044581996814,105.19909920479029,1102,cross,False,True,True,2025-12-29,105.19909920479029,WIN,33.0,forex
AUDJPY=X,SHORT,2025-12-30,104.4489974975586,106.23721873494688,100.87255502278202,1136,cross,False,False,False,2026-01-12,106.23721873494688,LOSS,8.0,forex
AUDJPY=X,SHORT,2026-01-15,105.85199737548828,107.51507280438541,102.52584651769402,1147,cross,False,False,False,2026-01-22,107.51507280438541,LOSS,5.0,forex
AUDJPY=X,SHORT,2026-01-26,107.27300262451172,109.51445499435668,102.79009788482179,1154,cross,True,False,False,2026-02-03,109.51445499435668,LOSS,6.0,forex
AUDJPY=X,SHORT,2026-02-06,108.4260025024414,111.1240465113218,103.02991448468063,1163,cross,True,False,False,2026-02-25,111.1240465113218,LOSS,13.0,forex
AUDJPY=X,LONG,2026-03-10,111.56700134277344,108.75154369155968,117.19791664520096,1185,cross,False,True,True,,,OPEN,,forex
AUDNZD=X,LONG,2022-05-30,1.0955599546432495,1.0821729318702784,1.1223340001891917,204,shark_fin,False,True,True,2022-08-26,1.1223340001891917,WIN,64.0,forex
AUDNZD=X,SHORT,2022-08-30,1.1211700439453125,1.134109809388054,1.0952905130598296,270,shark_fin,False,False,False,2022-09-20,1.134109809388054,LOSS,15.0,forex
AUDNZD=X,SHORT,2022-09-22,1.1339999437332153,1.146611595899467,1.1087766394007121,287,shark_fin,False,False,False,2022-09-28,1.146611595899467,LOSS,4.0,forex
AUDNZD=X,SHORT,2022-09-29,1.1374720335006714,1.1507530485243898,1.1109100034532347,292,cross,False,False,False,2022-10-18,1.1109100034532347,WIN,13.0,forex
AUDNZD=X,LONG,2022-10-25,1.109449028968811,1.0943807844827234,1.1395855179409864,310,cross,False,True,True,2022-11-01,1.0943807844827234,LOSS,5.0,forex
AUDNZD=X,LONG,2022-11-09,1.091439962387085,1.0768032161733239,1.1207134548146072,321,cross,False,False,True,2022-11-23,1.0768032161733239,LOSS,10.0,forex
AUDNZD=X,LONG,2022-11-29,1.0791079998016357,1.0645708019209514,1.1081823955630044,335,cross,False,False,True,2022-12-02,1.0645708019209514,LOSS,3.0,forex
AUDNZD=X,LONG,2022-12-07,1.0588849782943726,1.042738400805588,1.0911781332719417,341,shark_fin,False,False,False,2022-12-15,1.042738400805588,LOSS,6.0,forex
AUDNZD=X,LONG,2022-12-20,1.053879976272583,1.0356769523648017,1.0902860240881456,350,cross,False,False,False,2023-01-02,1.0356769523648017,LOSS,9.0,forex
AUDNZD=X,SHORT,2023-01-04,1.0765700340270996,1.1023935595482561,1.0249229829847866,361,shark_fin,False,True,True,2023-02-08,1.1023935595482561,LOSS,25.0,forex
AUDNZD=X,SHORT,2023-02-09,1.0971390008926392,1.1156210950863084,1.0601748125053008,387,cross,False,False,True,2023-04-05,1.0601748125053008,WIN,39.0,forex
AUDNZD=X,LONG,2023-04-07,1.0687099695205688,1.0515703790045072,1.102989150552692,428,cross,True,False,False,2023-06-07,1.102989150552692,WIN,43.0,forex
AUDNZD=X,SHORT,2023-06-09,1.1013970375061035,1.118298644140685,1.0675938242369405,473,shark_fin,False,False,True,2023-09-14,1.0675938242369405,WIN,69.0,forex
AUDNZD=X,SHORT,2023-09-19,1.0874899625778198,1.101177814069999,1.0601142595934614,545,cross,False,False,False,2024-02-09,1.0601142595934614,WIN,103.0,forex
AUDNZD=X,LONG,2024-02-13,1.0653400421142578,1.052711039791748,1.0905980467592773,650,shark_fin,False,False,False,2024-03-28,1.0905980467592773,WIN,32.0,forex
AUDNZD=X,SHORT,2024-04-02,1.0899300575256348,1.0995774032133856,1.070635366150133,685,cross,False,False,True,2024-04-29,1.0995774032133856,LOSS,19.0,forex
AUDNZD=X,SHORT,2024-05-06,1.1002739667892456,1.1103680650395353,1.0800857702886661,709,cross,False,False,False,2024-05-23,1.0800857702886661,WIN,13.0,forex
AUDNZD=X,LONG,2024-05-29,1.0825999975204468,1.072209512887445,1.1033809667864505,726,shark_fin,False,False,True,2024-06-04,1.072209512887445,LOSS,4.0,forex
AUDNZD=X,LONG,2024-06-10,1.0779809951782227,1.0671850740608368,1.0995728374129943,734,cross,False,False,True,2024-07-04,1.0995728374129943,WIN,18.0,forex
AUDNZD=X,SHORT,2024-07-08,1.0985469818115234,1.1086500930739678,1.0783407592866348,754,cross,False,False,False,2024-07-10,1.1086500930739678,LOSS,2.0,forex
AUDNZD=X,SHORT,2024-07-17,1.1091899871826172,1.1206648141855482,1.0862403331767552,761,cross,False,False,False,2024-08-05,1.0862403331767552,WIN,13.0,forex
AUDNZD=X,LONG,2024-08-09,1.097350001335144,1.0813475062880478,1.1293549914293366,778,shark_fin,False,True,True,2024-08-29,1.0813475062880478,LOSS,14.0,forex
AUDNZD=X,LONG,2024-09-03,1.0893000364303589,1.0752859361954945,1.1173282369000876,795,cross,False,True,True,2024-10-04,1.0752859361954945,LOSS,23.0,forex
AUDNZD=X,SHORT,2024-10-08,1.1024099588394165,1.1276097977865727,1.0520102809451042,820,shark_fin,False,False,False,2025-09-18,1.1276097977865727,LOSS,244.0,forex
AUDNZD=X,SHORT,2025-10-02,1.1362199783325195,1.1469990748639003,1.114661785269758,1074,cross,False,False,False,2025-11-04,1.1469990748639003,LOSS,23.0,forex
AUDNZD=X,LONG,2025-11-20,1.1552000045776367,1.1422859227678217,1.1810281681972667,1109,cross,True,True,True,2025-11-26,1.1422859227678217,LOSS,4.0,forex
AUDNZD=X,LONG,2025-12-01,1.1420700550079346,1.1293949134475072,1.1674203381287893,1116,shark_fin,False,True,True,2026-01-07,1.1674203381287893,WIN,25.0,forex
AUDNZD=X,SHORT,2026-01-08,1.1641700267791748,1.1754595244661754,1.1415910314051736,1142,shark_fin,False,False,False,2026-02-11,1.1754595244661754,LOSS,24.0,forex
AUDNZD=X,SHORT,2026-02-16,1.1717599630355835,1.1847309612141188,1.1458179666785129,1169,cross,False,False,False,2026-02-20,1.1847309612141188,LOSS,4.0,forex
AUDNZD=X,SHORT,2026-03-02,1.1846100091934204,1.197677945956889,1.1584741356664834,1179,cross,False,False,False,2026-03-03,1.197677945956889,LOSS,1.0,forex
AUDNZD=X,SHORT,2026-03-05,1.1916699409484863,1.206237856576026,1.1625341096934072,1182,cross,False,False,False,2026-03-11,1.206237856576026,LOSS,4.0,forex
AUDNZD=X,SHORT,2026-03-20,1.2067300081253052,1.2223493821210107,1.175491260133894,1193,cross,False,False,False,2026-04-29,1.2223493821210107,LOSS,28.0,forex
AUDNZD=X,LONG,2026-05-04,1.2208319902420044,1.2085599296587166,1.24537611140858,1224,cross,True,True,True,2026-05-27,1.2085599296587166,LOSS,17.0,forex
AUDNZD=X,LONG,2026-06-02,1.2069300413131714,1.1899767923771352,1.2408365391852438,1245,shark_fin,False,True,True,,,OPEN,,forex
AUDUSD=X,SHORT,2022-06-06,0.7204922437667847,0.7389334710589782,0.6836097891823976,209,shark_fin,False,True,True,2022-07-01,0.6836097891823976,WIN,19.0,forex
AUDUSD=X,SHORT,2022-07-04,0.6815796494483948,0.6999728277398014,0.6447932928655815,229,cross,True,True,True,2022-07-28,0.6999728277398014,LOSS,18.0,forex
AUDUSD=X,SHORT,2022-08-01,0.6971215605735779,0.7150176777199586,0.6613293262808164,249,shark_fin,False,True,True,2022-09-22,0.6613293262808164,WIN,38.0,forex
AUDUSD=X,SHORT,2022-10-03,0.6420958042144775,0.6626433899629356,0.6010006327175614,294,cross,True,True,True,2022-10-10,0.6626433899629356,LOSS,5.0,forex
AUDUSD=X,SHORT,2022-10-31,0.6401310563087463,0.6672611487984208,0.5858708713293974,314,shark_fin,False,True,True,2022-11-11,0.6672611487984208,LOSS,9.0,forex
AUDUSD=X,SHORT,2022-11-17,0.6739497780799866,0.701316406298737,0.6192165216424856,327,shark_fin,False,True,True,2023-01-16,0.701316406298737,LOSS,42.0,forex
AUDUSD=X,SHORT,2023-01-19,0.6944000720977783,0.7144049704578165,0.654390275377702,372,cross,False,False,True,2023-02-02,0.7144049704578165,LOSS,10.0,forex
AUDUSD=X,SHORT,2023-02-03,0.7074687480926514,0.7273722279313768,0.6676617884152005,383,cross,False,False,False,2023-03-07,0.6676617884152005,WIN,22.0,forex
AUDUSD=X,LONG,2023-03-13,0.6634203791618347,0.6446743135170778,0.7009125104513485,409,cross,False,False,False,2023-08-16,0.6446743135170778,LOSS,112.0,forex
AUDUSD=X,SHORT,2023-09-06,0.6375396251678467,0.6519770311364371,0.6086648132306658,536,cross,False,True,True,2023-11-06,0.6519770311364371,LOSS,43.0,forex
AUDUSD=X,SHORT,2023-11-08,0.6430099010467529,0.6583998017073935,0.6122300997254717,581,shark_fin,False,True,True,2023-11-21,0.6583998017073935,LOSS,9.0,forex
AUDUSD=X,SHORT,2023-11-30,0.6619009971618652,0.6763090378861858,0.6330849157132241,597,cross,False,False,True,2023-12-19,0.6763090378861858,LOSS,13.0,forex
AUDUSD=X,SHORT,2023-12-29,0.6826302409172058,0.6986798701313637,0.6505309824888901,618,cross,False,False,False,2024-02-05,0.6505309824888901,WIN,26.0,forex
AUDUSD=X,LONG,2024-02-07,0.6529674530029297,0.6399018889480186,0.6790985811127519,646,cross,False,False,True,2024-04-16,0.6399018889480186,LOSS,49.0,forex
AUDUSD=X,SHORT,2024-05-01,0.6478001475334167,0.6612684442761556,0.620863554047939,706,cross,False,True,True,2024-05-03,0.6612684442761556,LOSS,2.0,forex
AUDUSD=X,SHORT,2024-05-09,0.657680094242096,0.6712324380429895,0.6305754066403089,712,cross,False,False,True,2024-05-16,0.6712324380429895,LOSS,5.0,forex
AUDUSD=X,SHORT,2024-05-21,0.6672093272209167,0.679733417189855,0.6421611472830402,720,cross,False,False,True,2024-07-11,0.679733417189855,LOSS,37.0,forex
AUDUSD=X,SHORT,2024-07-16,0.6763300895690918,0.6859434622787661,0.6571033441497431,760,shark_fin,False,False,False,2024-07-25,0.6571033441497431,WIN,7.0,forex
AUDUSD=X,LONG,2024-07-30,0.6551405787467957,0.645013344540886,0.675395047158615,770,shark_fin,False,False,True,2024-08-05,0.645013344540886,LOSS,4.0,forex
AUDUSD=X,LONG,2024-08-06,0.6515498757362366,0.6396954306021113,0.6752587660044871,775,cross,False,False,True,2024-08-21,0.6752587660044871,WIN,11.0,forex
AUDUSD=X,LONG,2024-08-26,0.6787806153297424,0.6659971695299295,0.7043475069293683,789,cross,True,True,True,2024-09-09,0.6659971695299295,LOSS,10.0,forex
AUDUSD=X,LONG,2024-09-13,0.6726899147033691,0.6607386711198359,0.6965924018704357,803,cross,False,True,True,2024-10-28,0.6607386711198359,LOSS,31.0,forex
AUDUSD=X,LONG,2024-11-04,0.6591914296150208,0.6484120628611454,0.6807501631227715,839,cross,False,False,True,2024-11-13,0.6484120628611454,LOSS,7.0,forex
AUDUSD=X,LONG,2024-11-19,0.650590181350708,0.6368554777568719,0.6780595885383802,850,cross,False,False,False,2024-12-10,0.6368554777568719,LOSS,15.0,forex
AUDUSD=X,LONG,2024-12-17,0.6376400589942932,0.625264149960556,0.6623918770617676,870,cross,False,False,False,2024-12-19,0.625264149960556,LOSS,2.0,forex
AUDUSD=X,LONG,2024-12-20,0.6233997941017151,0.6098265756057445,0.6505462310936563,873,shark_fin,False,False,False,2024-12-25,0.6505462310936563,WIN,3.0,forex
AUDUSD=X,LONG,2024-12-26,0.6244574785232544,0.6073937559226339,0.6585849237244954,877,cross,False,False,False,2025-04-04,0.6073937559226339,LOSS,70.0,forex
AUDUSD=X,SHORT,2025-04-07,0.5987701416015625,0.6194248015833465,0.5574608216379946,948,cross,True,True,True,2025-04-10,0.6194248015833465,LOSS,3.0,forex
AUDUSD=X,LONG,2025-04-25,0.6403483152389526,0.6208440410360653,0.6793568636447274,960,cross,True,False,False,2026-01-22,0.6793568636447274,WIN,192.0,forex
AUDUSD=X,SHORT,2026-02-02,0.6946277618408203,0.7095760686491719,0.6647311482241172,1159,shark_fin,False,False,False,2026-02-11,0.7095760686491719,LOSS,7.0,forex
AUDUSD=X,SHORT,2026-02-13,0.7087101936340332,0.725282132637141,0.6755663156278175,1168,cross,True,False,False,2026-05-06,0.725282132637141,LOSS,58.0,forex
AUDUSD=X,LONG,2026-05-07,0.7235099673271179,0.7091783729309401,0.7521731561194736,1227,cross,True,True,True,2026-05-19,0.7091783729309401,LOSS,8.0,forex
AUDUSD=X,LONG,2026-05-21,0.7150007486343384,0.700981755058226,0.7430387357865631,1237,shark_fin,False,True,True,2026-06-10,0.700981755058226,LOSS,14.0,forex
AUDUSD=X,LONG,2026-06-12,0.7047901749610901,0.6928398812638757,0.7286907623555188,1253,shark_fin,False,True,True,2026-06-23,0.6928398812638757,LOSS,7.0,forex
AUDUSD=X,LONG,2026-06-26,0.6900501847267151,0.6791122945258253,0.7119259651284946,1263,shark_fin,False,False,True,2026-08-17,0.7119259651284946,WIN,36.0,forex
CADCHF=X,LONG,2022-05-27,0.7504000067710876,0.7344653407736895,0.7822693387658839,203,shark_fin,False,True,True,2022-08-10,0.7344653407736895,LOSS,53.0,forex
CADCHF=X,LONG,2022-08-17,0.739300012588501,0.7255280598213885,0.766843918122726,261,cross,False,False,True,2022-09-15,0.7255280598213885,LOSS,21.0,forex
CADCHF=X,SHORT,2022-09-29,0.7172899842262268,0.7322402440348641,0.6873894646089522,292,cross,True,True,True,2022-10-20,0.7322402440348641,LOSS,15.0,forex
CADCHF=X,SHORT,2022-10-27,0.7267799973487854,0.7403710857518533,0.6995978205426496,312,cross,False,True,True,2022-11-04,0.7403710857518533,LOSS,6.0,forex
CADCHF=X,SHORT,2022-11-08,0.7328000068664551,0.7460857513949274,0.7062285178095105,320,cross,False,True,True,2022-11-23,0.7062285178095105,WIN,11.0,forex
CADCHF=X,LONG,2022-12-13,0.686460018157959,0.6723028465889994,0.7147743612958781,345,cross,False,False,False,2023-03-10,0.6723028465889994,LOSS,63.0,forex
CADCHF=X,LONG,2023-03-15,0.6680300235748291,0.6540073182306785,0.6960754342631303,411,shark_fin,False,False,False,2023-04-25,0.6540073182306785,LOSS,29.0,forex
CADCHF=X,LONG,2023-04-28,0.6572499871253967,0.6454235819620028,0.6809027974521846,443,cross,False,False,False,2023-06-08,0.6809027974521846,WIN,29.0,forex
CADCHF=X,SHORT,2023-06-09,0.6726499795913696,0.6852940759282031,0.6473617869177026,473,cross,False,True,True,2023-08-22,0.6473617869177026,WIN,52.0,forex
CADCHF=X,LONG,2023-08-23,0.6494799852371216,0.6403604460717488,0.6677190635678671,526,cross,True,False,False,2023-09-19,0.6677190635678671,WIN,19.0,forex
CADCHF=X,SHORT,2023-09-27,0.6773200035095215,0.6870577253093627,0.657844559909839,551,shark_fin,False,False,True,2023-10-18,0.657844559909839,WIN,15.0,forex
CADCHF=X,LONG,2023-10-23,0.6516900062561035,0.6416648225456973,0.6717403736769159,569,shark_fin,False,False,False,2023-11-30,0.6416648225456973,LOSS,28.0,forex
CADCHF=X,LONG,2023-12-01,0.6451699733734131,0.636533321136553,0.6624432778471332,598,cross,False,False,False,2023-12-28,0.636533321136553,LOSS,19.0,forex
CADCHF=X,SHORT,2024-01-04,0.636139988899231,0.647164308990406,0.6140913487168809,622,cross,True,True,True,2024-01-23,0.647164308990406,LOSS,13.0,forex
CADCHF=X,SHORT,2024-01-25,0.6380100250244141,0.6482936077382903,0.6174428595966617,637,shark_fin,False,True,True,2024-02-08,0.6482936077382903,LOSS,10.0,forex
CADCHF=X,SHORT,2024-02-21,0.6520599722862244,0.6605591683358698,0.6350615801869335,656,cross,False,True,True,2024-03-21,0.6605591683358698,LOSS,21.0,forex
CADCHF=X,SHORT,2024-03-25,0.6593800187110901,0.6680789571493967,0.6419821418344769,679,shark_fin,False,False,True,2024-04-02,0.6680789571493967,LOSS,6.0,forex
CADCHF=X,SHORT,2024-04-04,0.6675900220870972,0.6760261412618943,0.6507177837375029,687,cross,False,False,True,2024-06-04,0.6507177837375029,WIN,43.0,forex
CADCHF=X,LONG,2024-06-10,0.6512899994850159,0.6421401177241804,0.6695897630066867,734,shark_fin,False,False,True,2024-07-24,0.6421401177241804,LOSS,32.0,forex
CADCHF=X,LONG,2024-08-06,0.6191400289535522,0.6053458830290335,0.6467283208025898,775,shark_fin,False,False,False,2025-03-11,0.6053458830290335,LOSS,154.0,forex
CADCHF=X,LONG,2025-03-12,0.612030029296875,0.5995771982322214,0.6369356914261821,930,cross,False,False,False,2025-04-04,0.5995771982322214,LOSS,17.0,forex
CADCHF=X,LONG,2025-04-10,0.6065099835395813,0.5891618362791874,0.6412062780603691,951,cross,True,False,False,2025-04-11,0.5891618362791874,LOSS,1.0,forex
CADCHF=X,LONG,2025-04-14,0.5895500183105469,0.5700036029639058,0.6286428490038289,953,cross,False,False,False,2025-10-01,0.5700036029639058,LOSS,120.0,forex
